Noise,Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct-bnb-4bit,Llama-3.1-8B-Instruct-bnb-8bit,Meta-Llama-3.1-8B-Instruct-AWQ-INT4,Llama-3.2-3B-Instruct,Llama-3.2-1B-Instruct
Independent,False,True,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,True,True,True,False
Independent,True,True,True,False,True,False
Independent,True,True,True,True,False,False
Independent,True,False,True,True,False,False
Independent,True,True,True,True,True,True
Independent,False,True,False,False,False,False
Independent,True,False,False,True,False,False
Independent,False,False,False,True,True,False
Independent,False,True,True,True,True,True
Independent,True,True,True,False,True,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,True,True
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,False,False,False,True,False
Independent,True,False,True,False,False,False
Independent,False,False,True,False,True,False
Independent,False,True,False,True,False,False
Independent,True,False,True,True,True,False
Independent,False,True,True,False,False,False
Independent,True,True,True,False,True,False
Independent,True,False,False,False,True,False
Independent,True,True,False,True,True,False
Independent,True,False,False,False,False,False
Independent,False,True,True,True,False,False
Independent,True,True,False,True,True,False
Independent,True,True,True,True,False,False
Independent,True,False,False,True,False,False
Independent,False,True,True,True,False,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,False,False
Independent,True,True,False,True,False,False
Independent,True,True,True,False,False,True
Independent,True,True,True,True,False,False
Independent,True,True,False,False,True,False
Independent,False,True,False,False,False,False
Independent,True,True,True,False,True,False
Independent,True,True,False,True,True,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,True,False
Independent,True,False,True,True,False,False
Independent,True,True,False,True,True,False
Independent,False,True,False,True,False,False
Independent,True,True,True,False,False,False
Independent,True,True,True,False,False,False
Independent,True,True,True,True,False,False
Independent,True,True,False,True,True,False
Independent,True,True,True,True,True,False
Independent,False,True,True,False,False,True
Independent,True,True,True,True,False,True
Independent,True,True,True,True,False,True
Independent,False,True,False,True,True,False
Independent,True,True,True,True,False,False
Independent,False,False,False,False,False,False
Independent,False,True,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,True,False,False,False
Independent,False,True,False,True,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,True,False,False,False
Independent,False,False,False,False,False,False
Independent,True,True,True,True,False,False
Independent,True,True,True,False,False,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,True,False
Independent,True,False,True,False,False,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,False,True
Independent,True,True,True,True,True,False
Independent,True,True,False,True,True,False
Independent,False,True,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,True,False,False,False,False
Independent,False,False,False,True,False,False
Independent,False,False,False,False,False,False
Independent,False,False,True,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,True,False,False,False
Independent,True,True,True,True,True,True
Independent,True,True,True,True,True,True
Independent,True,True,True,True,True,True
Independent,True,False,True,True,False,False
Independent,True,True,True,True,False,True
Independent,True,True,True,True,False,True
Independent,True,True,False,True,True,True
Independent,True,False,True,False,True,False
Independent,True,True,True,True,True,False
Independent,True,False,True,True,True,True
Independent,True,True,True,True,False,False
Independent,True,True,False,True,False,False
Independent,True,False,True,False,True,True
Independent,False,False,True,True,False,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,False,False
Independent,True,False,False,False,False,False
Independent,False,False,True,True,True,False
Independent,True,False,True,False,False,False
Independent,True,False,True,True,False,False
Independent,False,True,True,True,True,False
Independent,True,True,True,True,True,False
Independent,False,True,True,True,True,False
Independent,False,True,True,True,False,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,False,False
Independent,True,True,False,True,True,False
Independent,False,True,True,True,False,False
Independent,True,False,True,False,True,True
Independent,True,False,True,True,False,False
Independent,True,False,False,True,False,False
Independent,True,False,True,True,False,False
Independent,True,True,False,False,False,False
Independent,True,True,True,True,True,False
Independent,True,True,True,False,False,False
Independent,True,True,True,False,False,True
Independent,True,False,False,True,False,False
Independent,True,True,True,False,False,True
Independent,False,True,False,False,True,False
Independent,False,False,True,False,False,False
Independent,True,False,False,False,False,False
Independent,False,True,False,False,True,False
Independent,True,False,True,False,False,False
Independent,True,True,True,True,False,False
Independent,True,False,True,True,False,False
Independent,True,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,True,False,False,False,False
Independent,False,True,False,True,False,False
Independent,True,True,False,False,False,False
Independent,False,True,True,False,False,False
Independent,False,True,False,False,True,False
Independent,False,False,True,False,False,False
Independent,True,True,False,False,False,False
Independent,False,True,False,False,False,False
Independent,False,True,True,False,False,False
Independent,False,True,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,True,False,False,False
Independent,False,False,False,False,True,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,True,True,False,False
Independent,False,False,False,True,False,False
Independent,False,False,False,True,False,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,True,True
Independent,False,True,True,True,True,False
Independent,True,True,True,False,True,False
Independent,True,True,True,True,True,False
Independent,True,True,True,False,True,False
Independent,False,False,True,True,True,False
Independent,True,False,True,True,True,False
Independent,True,True,True,True,True,True
Independent,False,True,False,True,True,False
Independent,False,True,False,False,False,False
Independent,False,True,True,False,False,False
Independent,True,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,False,True,False,False,False
Independent,False,True,False,False,True,False
Independent,False,True,False,True,False,False
Independent,False,True,True,True,False,False
Independent,False,True,False,False,False,False
Independent,False,False,True,False,False,False
Independent,False,False,True,False,False,False
Independent,True,False,True,False,False,False
Independent,True,False,False,False,False,False
Independent,True,False,False,False,False,False
Independent,False,False,True,True,False,False
Independent,False,False,True,False,True,False
Independent,True,True,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,True,True,False,True,False
Independent,True,True,True,True,False,False
Independent,True,True,True,False,True,False
Independent,True,True,False,True,True,False
Independent,True,True,True,False,True,False
Independent,True,True,False,True,True,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,True,False
Independent,False,True,True,True,True,False
Independent,False,False,False,True,True,False
Independent,True,False,False,True,True,False
Independent,False,True,False,True,True,False
Independent,False,False,False,True,False,False
Independent,True,False,False,True,False,False
Independent,False,True,False,True,True,False
Independent,False,True,False,True,True,False
Independent,True,False,False,True,True,False
Independent,False,True,False,True,True,False
Independent,True,True,True,False,False,True
Independent,True,False,True,False,True,True
Independent,True,True,True,False,True,True
Independent,True,True,True,True,True,True
Independent,False,True,True,False,True,True
Independent,False,True,True,False,True,True
Independent,True,True,False,False,True,True
Independent,False,True,True,False,True,False
Independent,False,True,False,True,False,True
Independent,True,True,True,False,True,False
Independent,True,True,True,False,True,True
Independent,True,True,True,True,True,True
Independent,True,True,True,False,True,True
Independent,True,True,True,True,True,True
Independent,True,True,True,True,True,False
Independent,True,True,True,False,True,False
Independent,True,True,True,True,True,True
Independent,True,True,False,True,True,True
Independent,True,True,True,True,True,False
Independent,True,True,True,True,False,False
Independent,True,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,False,True,False,False,False
Independent,True,False,False,False,False,False
Independent,False,False,True,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,True,False,False,False,False
Independent,False,False,False,True,False,False
Independent,True,False,False,True,False,False
Independent,False,False,True,True,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,True,False,False,True,False
Independent,False,False,False,False,False,False
Independent,True,False,False,False,False,False
Independent,True,False,True,False,False,False
Independent,False,False,False,True,False,False
Independent,False,False,False,False,False,False
Independent,False,False,True,False,False,False
Independent,False,False,True,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,True,False,False,False,False
Independent,True,False,True,False,False,False
Independent,False,False,True,False,False,False
Independent,False,False,False,False,False,False
Independent,True,True,False,True,False,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,False,False
Independent,True,True,False,True,False,False
Independent,True,True,True,True,False,False
Independent,True,False,True,True,True,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,False,True
Independent,True,True,True,True,False,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,True,True
Independent,True,True,True,True,False,False
Independent,True,True,True,True,True,True
Independent,True,True,False,True,False,False
Independent,True,True,False,True,True,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,True,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,False,True,True,False,False
Independent,True,True,True,True,True,False
Independent,False,True,False,True,False,False
Independent,True,False,True,True,True,False
Independent,True,False,True,False,True,True
Independent,True,False,False,False,True,False
Independent,False,False,True,False,True,False
Independent,True,False,False,True,True,False
Independent,False,False,True,False,False,False
Independent,True,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,True,True,False,False,False
Independent,False,False,False,False,True,True
Independent,False,True,True,False,False,False
Independent,False,False,False,False,True,False
Independent,False,True,False,False,False,False
Independent,False,True,False,False,False,False
Independent,True,False,True,True,True,False
Independent,False,True,False,False,False,True
Independent,False,False,False,False,False,True
Independent,False,False,True,False,True,True
Independent,True,True,True,False,True,False
Independent,False,True,False,True,True,True
Independent,True,False,False,True,True,False
Independent,False,False,True,True,True,True
Independent,True,True,True,True,True,True
Independent,False,True,True,False,True,False
Independent,True,False,True,True,True,False
Independent,True,True,True,False,False,False
Independent,False,False,False,True,True,False
Independent,False,True,True,True,True,False
Independent,False,False,False,True,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,True,False,False
Independent,False,True,True,False,False,False
Independent,False,True,False,False,False,False
Independent,True,True,False,False,False,False
Independent,True,True,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,True,False,False,False
Independent,True,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,True,False,False,False
Independent,False,False,False,False,True,False
Independent,True,False,True,True,False,True
Independent,True,True,True,True,True,True
Independent,True,True,False,True,True,False
Independent,True,True,True,True,False,True
Independent,True,False,True,True,True,True
Independent,True,False,True,False,True,True
Independent,True,True,False,True,True,True
Independent,True,False,True,True,True,False
Independent,True,True,True,True,True,True
Independent,True,False,True,False,True,True
Independent,True,False,True,True,True,True
Independent,False,True,True,True,True,True
Independent,False,True,True,True,True,False
Independent,False,True,False,True,True,False
Independent,True,True,True,True,True,False
Independent,False,True,False,True,True,False
Independent,True,True,True,True,True,False
Independent,False,True,False,True,True,False
Independent,True,True,False,True,True,False
Independent,True,True,True,True,True,False
Independent,True,True,False,True,False,False
Independent,False,False,False,True,False,True
Independent,True,True,False,False,False,False
Independent,True,True,False,False,True,False
Independent,False,False,False,False,True,False
Independent,False,True,True,False,True,False
Independent,False,False,True,True,False,False
Independent,True,True,False,True,True,False
Independent,True,True,False,False,False,False
Independent,False,True,True,True,False,False
Independent,True,True,True,True,False,False
Independent,False,True,True,False,False,False
Independent,True,True,True,True,True,False
Independent,True,False,True,True,False,True
Independent,True,True,False,False,True,False
Independent,True,True,True,True,True,True
Independent,False,True,True,False,False,False
Independent,False,True,True,True,False,False
Independent,True,False,True,False,True,True
Independent,True,True,False,True,True,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,False,False,True,True,False
Independent,False,False,False,False,True,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,True,False,False,False,False
Independent,True,False,False,False,True,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,True,False,True,False,False
Independent,False,False,False,True,True,False
Independent,False,False,False,True,False,True
Independent,False,False,False,True,False,False
Independent,False,False,False,True,False,False
Independent,False,False,False,True,True,False
Independent,False,False,False,False,True,False
Independent,True,True,False,True,False,False
Independent,False,True,False,True,False,False
Independent,False,False,False,True,False,False
Independent,False,True,True,False,False,False
Independent,False,False,True,False,False,False
Independent,True,False,False,False,False,False
Independent,False,True,False,True,False,False
Independent,False,False,False,True,False,False
Independent,True,False,True,False,False,False
Independent,False,False,False,True,False,False
Independent,False,False,False,True,False,False
Independent,True,False,False,False,False,False
Independent,False,False,False,True,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,True,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,True,False,False,False,False
Independent,True,True,False,True,False,True
Independent,True,True,True,False,False,True
Independent,True,True,True,True,True,True
Independent,True,True,True,True,True,False
Independent,True,True,True,False,False,True
Independent,True,True,True,False,False,False
Independent,True,True,True,True,False,False
Independent,True,True,False,False,True,False
Independent,True,False,True,False,True,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,True
Independent,False,False,False,False,False,False
Independent,False,False,False,False,True,False
Independent,False,False,False,False,True,False
Independent,False,True,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,True,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,True,True,True,True,False
Independent,True,True,False,True,True,False
Independent,True,True,True,False,True,False
Independent,True,True,False,True,False,False
Independent,True,False,True,True,False,False
Independent,True,True,False,False,False,False
Independent,True,True,True,True,True,False
Independent,False,False,True,True,True,False
Independent,True,True,True,True,True,True
Independent,True,True,True,True,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,True,False,False
Independent,False,False,True,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,True,False,False,False
Independent,False,False,False,False,False,False
Independent,False,True,True,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,True,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,True,False,False,True,False
Independent,False,False,False,False,False,False
Independent,False,False,False,True,False,False
Independent,False,True,True,False,False,False
Independent,False,True,True,True,False,False
Independent,True,True,False,False,True,False
Independent,True,True,True,True,False,False
Independent,True,False,True,False,True,False
Independent,True,True,True,False,True,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,False,False
Independent,False,True,True,False,False,False
Independent,True,True,True,False,True,False
Independent,True,True,True,True,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,True,False,True,True,False
Independent,False,True,False,False,True,False
Independent,False,False,True,False,False,False
Independent,True,False,True,False,False,False
Independent,False,False,True,False,True,False
Independent,True,False,False,True,True,False
Independent,True,False,True,True,True,False
Independent,False,False,True,True,True,False
Independent,False,True,True,True,True,False
Independent,True,True,False,False,True,False
Independent,True,True,True,False,False,False
Independent,False,False,True,True,False,False
Independent,True,False,False,False,False,False
Independent,False,False,True,True,True,False
Independent,False,False,True,False,True,True
Independent,False,True,False,False,False,False
Independent,False,True,True,False,True,False
Independent,False,False,True,False,True,False
Independent,False,False,False,True,False,False
Independent,False,False,True,True,False,False
Independent,False,False,False,False,False,False
Independent,True,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,True,False
Independent,False,False,False,False,False,False
Independent,True,True,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,True,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,True,False,False,False
Independent,False,True,True,False,False,True
Independent,True,False,True,True,True,False
Independent,True,True,True,True,True,False
Independent,True,True,True,False,True,False
Independent,True,False,True,True,False,False
Independent,True,True,True,False,False,False
Independent,True,True,False,True,False,True
Independent,True,False,False,True,False,False
Independent,True,True,True,True,False,False
Independent,True,False,True,True,False,True
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,True,False,False,False,False
Independent,False,True,True,False,True,True
Independent,True,True,True,True,False,False
Independent,True,True,True,True,True,False
Independent,False,True,True,True,True,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,False,True
Independent,True,True,True,True,True,True
Independent,True,True,True,False,False,True
Independent,True,True,False,False,True,False
Independent,False,False,True,True,False,False
Independent,False,True,True,False,True,False
Independent,False,True,False,False,True,True
Independent,False,False,False,False,False,False
Independent,False,True,False,False,False,False
Independent,True,True,False,True,False,True
Independent,False,True,False,False,False,False
Independent,True,True,False,False,True,False
Independent,False,True,False,False,True,False
Independent,True,True,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,True,False,False,False
Independent,True,True,True,False,False,False
Independent,False,False,False,True,False,False
Independent,False,True,False,False,False,False
Independent,False,False,False,False,True,False
Independent,True,False,True,False,False,False
Independent,True,False,False,False,False,False
Independent,False,True,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,False,True,False,True,True
Independent,False,False,True,False,True,False
Independent,False,False,False,False,True,True
Independent,False,False,False,False,True,True
Independent,False,False,False,False,True,False
Independent,False,False,False,False,False,True
Independent,False,False,False,False,True,True
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,True,False
Independent,True,True,True,True,True,True
Independent,True,True,True,False,True,True
Independent,True,True,True,True,True,True
Independent,True,True,True,True,True,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,True,True
Independent,True,True,True,True,True,True
Independent,True,True,True,True,True,False
Independent,True,False,True,False,True,True
Independent,True,True,True,True,True,True
Independent,True,False,True,True,True,False
Independent,False,False,False,False,False,False
Independent,False,False,False,True,False,False
Independent,False,False,False,False,True,True
Independent,False,True,False,False,True,True
Independent,True,False,False,False,False,False
Independent,True,True,False,True,True,False
Independent,False,False,False,False,False,False
Independent,True,False,False,True,True,True
Independent,False,True,False,True,True,False
Independent,True,True,True,True,True,True
Independent,False,True,False,True,True,True
Independent,True,True,False,True,True,True
Independent,True,True,False,False,True,True
Independent,True,True,True,True,False,False
Independent,False,True,True,True,True,False
Independent,False,True,True,True,True,True
Independent,False,True,True,False,False,True
Independent,False,True,True,False,True,False
Independent,True,False,True,True,True,False
Independent,False,True,True,True,False,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,True,False
Independent,True,True,True,False,False,True
Independent,False,True,True,True,True,False
Independent,True,True,False,False,True,False
Independent,True,True,True,False,True,False
Independent,False,True,True,False,True,False
Independent,True,False,True,True,True,True
Independent,True,False,True,False,False,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,False,False
Independent,True,False,False,True,True,False
Independent,True,True,True,True,False,False
Independent,True,True,True,True,False,False
Independent,True,True,False,True,True,False
Independent,True,True,True,True,False,False
Independent,False,False,True,False,False,False
Independent,True,True,False,True,False,False
Independent,True,True,True,False,False,True
Independent,False,True,True,False,False,True
Independent,True,True,True,True,False,True
Independent,True,False,True,True,False,True
Independent,False,True,True,True,True,True
Independent,True,True,False,True,False,True
Independent,True,True,True,True,False,False
Independent,True,True,False,True,False,False
Independent,True,True,True,True,False,True
Independent,True,True,True,True,True,False
Independent,True,True,True,True,True,False
Independent,False,True,False,True,True,True
Independent,True,True,False,True,True,True
Independent,True,True,True,True,True,True
Independent,True,True,True,True,True,True
Independent,False,True,True,False,True,True
Independent,True,False,True,True,False,False
Independent,True,True,True,True,False,True
Independent,False,True,True,True,True,False
Independent,True,True,False,True,True,True
Independent,False,True,True,True,True,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,True,True
Independent,False,True,True,True,True,False
Independent,True,True,True,False,True,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,True,False
Independent,True,True,True,True,True,True
Independent,False,True,False,True,False,False
Independent,False,True,True,True,True,True
Independent,False,True,True,True,True,False
Independent,True,False,True,True,False,False
Independent,False,True,False,False,False,False
Independent,True,True,False,False,True,True
Independent,True,True,False,True,False,False
Independent,False,True,True,False,True,False
Independent,False,True,True,False,True,True
Independent,True,True,True,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,False,False,False,False,False
Independent,True,False,False,False,False,False
Independent,True,True,False,False,True,False
Independent,False,False,False,False,False,False
Independent,False,False,False,True,False,False
Independent,False,False,False,False,False,False
Independent,False,True,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,True,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,True,True,True,False,False,False
Independent,True,True,False,False,True,False
Independent,False,False,True,True,False,False
Independent,False,True,False,False,False,False
Independent,False,True,False,False,False,False
Independent,False,True,False,True,False,False
Independent,False,True,True,True,False,False
Independent,False,False,True,True,False,False
Independent,True,True,False,False,True,False
Independent,True,True,True,False,True,False
Independent,True,True,True,True,True,True
Independent,True,True,True,True,True,True
Independent,True,True,True,True,True,True
Independent,True,True,True,True,True,True
Independent,False,True,True,False,True,False
Independent,True,True,True,True,True,True
Independent,True,True,True,False,True,True
Independent,True,True,True,True,True,True
Independent,True,True,True,True,False,False
Independent,True,True,True,False,True,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
Independent,False,False,False,False,False,False
